# of predictors,response,mean,std
10,MU:esculin_builds acid from,0.85062893081761,0.0027233503263660867
10,MU:galactitol_builds acid from,0.7735849056603774,0.0942216243181046
10,MU:gluconate_builds acid from,0.7327044025157233,0.0384175840341844
10,MU:glycerol_builds acid from,0.7106918238993711,0.024205667167202325
10,MU:glycogen_builds acid from,0.7924528301886792,0.03861015458430402
10,MU:inulin_builds acid from,0.7358490566037736,0.05561238737052644
10,MU:maltose_builds acid from,0.7437106918238993,0.019063452284563093
10,MU:melezitose_builds acid from,0.7185534591194968,0.04653663077656836
10,MU:methyl alpha-D-mannoside_builds acid from,0.8128930817610063,0.11324029924547696
10,MU:methyl beta-D-xylopyranoside_builds acid from,0.8018867924528301,0.012479959014455708
10,MU:myo-inositol_builds acid from,0.8066037735849058,0.026263039447311468
10,MU:raffinose_builds acid from,0.809748427672956,0.03602653848235727
10,MU:ribitol_builds acid from,0.8773584905660378,0.058915075456588646
10,MU:trehalose_builds acid from,0.800314465408805,0.02326831538828409
10,MU:turanose_builds acid from,0.7861635220125787,0.025979106355123193
10,MU:xylitol_builds acid from,0.9622641509433962,0.028301886792452796
11,MU:D-arabinose_builds acid from,0.8301886792452832,0.09849345763123156
11,MU:D-arabitol_builds acid from,0.8349056603773585,0.06603773584905662
11,MU:D-fructose_builds acid from,0.8679245283018869,0.014150943396226454
11,MU:D-fucose_builds acid from,0.9795597484276729,0.0027233503263661986
11,MU:D-galactose_builds acid from,0.7594339622641509,0.061320754716981125
11,MU:D-glucose_builds acid from,0.8742138364779874,0.0232683153882842
11,MU:D-lyxose_builds acid from,0.8018867924528301,0.03743987704336685
11,MU:D-sorbitol_builds acid from,0.7625786163522013,0.007205307696471481
11,MU:D-tagatose_builds acid from,0.7452830188679246,0.021615923089414357
11,MU:L-arabinose_builds acid from,0.8411949685534591,0.02597910635512311
11,MU:L-arabitol_builds acid from,0.9386792452830189,0.0170073173370942
11,MU:L-fucose_builds acid from,0.8522012578616351,0.03210782681865123
11,MU:L-rhamnose_builds acid from,0.789308176100629,0.031407208106034805
11,MU:L-sorbose_builds acid from,0.8977987421383647,0.05174365620095696
11,MU:L-xylose_builds acid from,0.9842767295597484,0.010893401305464635
11,MU:Potassium 2-ketogluconate_builds acid from,0.9606918238993711,0.024205667167202308
11,MU:Potassium 5-ketogluconate_builds acid from,0.7908805031446541,0.05764246157177156
11,MU:amygdalin_builds acid from,0.8459119496855347,0.019638358485529573
11,MU:cellobiose_builds acid from,0.8647798742138365,0.01516297289464306
11,MU:erythritol_builds acid from,0.9858490566037735,0.0081700509790985
11,MU:esculin_builds acid from,0.8490566037735849,0.014150943396226454
11,MU:galactitol_builds acid from,0.9198113207547168,0.09815401908813595
11,MU:gluconate_builds acid from,0.7248427672955975,0.0027233503263661986
11,MU:glycerol_builds acid from,0.7531446540880502,0.03412348178335022
11,MU:inulin_builds acid from,0.8050314465408804,0.03140720810603489
11,MU:maltose_builds acid from,0.738993710691824,0.02178680261092927
11,MU:melezitose_builds acid from,0.789308176100629,0.009819179242764726
11,MU:methyl alpha-D-glucopyranoside_builds acid from,0.8270440251572326,0.03210782681865111
11,MU:methyl alpha-D-mannoside_builds acid from,0.7720125786163523,0.1348539725936576
11,MU:methyl beta-D-xylopyranoside_builds acid from,0.8270440251572326,0.034123481783350236
11,MU:myo-inositol_builds acid from,0.7814465408805032,0.05174365620095705
11,MU:raffinose_builds acid from,0.7940251572327043,0.03571640469056766
11,MU:ribitol_builds acid from,0.9559748427672957,0.02882123078588578
11,MU:trehalose_builds acid from,0.8191823899371068,0.014410615392942833
11,MU:xylitol_builds acid from,0.9685534591194968,0.034769409414301816
12,MU:D-arabinose_builds acid from,0.8178658465112779,0.0643763152730145
12,MU:D-arabitol_builds acid from,0.7563363476843031,0.047950429665249386
12,MU:D-fructose_builds acid from,0.8536921863054343,0.00990014188121729
12,MU:D-fucose_builds acid from,0.9731799740727327,0.0261448103667597
12,MU:D-galactose_builds acid from,0.7702830130913455,0.03211402337826873
12,MU:D-glucose_builds acid from,0.8538835792224969,0.015307132326764122
12,MU:D-lyxose_builds acid from,0.7861950423286256,0.06174997038677551
12,MU:D-sorbitol_builds acid from,0.767457080925614,0.04164024717012396
12,MU:D-tagatose_builds acid from,0.8050423461202696,0.04766121075274224
12,MU:L-arabinose_builds acid from,0.83957057307658,0.042382320047247755
12,MU:L-arabitol_builds acid from,0.8955745198994399,0.07870741407147319
12,MU:L-fucose_builds acid from,0.7944671001873692,0.06629265123710083
12,MU:L-rhamnose_builds acid from,0.6575368396375781,0.03833154816227001
12,MU:L-sorbose_builds acid from,0.901280443107843,0.04681312812675517
12,MU:L-xylose_builds acid from,0.976611575597578,0.024053317373158897
12,MU:Potassium 2-ketogluconate_builds acid from,0.9560669280387124,0.026774850006660782
12,MU:Potassium 5-ketogluconate_builds acid from,0.8376052092463423,0.0586467798371387
12,MU:amygdalin_builds acid from,0.8474537219274351,0.004223352035085073
12,MU:cellobiose_builds acid from,0.8349180107033077,0.003437997779976684
12,MU:erythritol_builds acid from,0.9346629367791057,0.08469430755959204
12,MU:esculin_builds acid from,0.8509236370252573,0.038326656457780904
12,MU:galactitol_builds acid from,0.8664869952536657,0.038816845401141775
12,MU:glycerol_builds acid from,0.767528809532557,0.03773471021957955
12,MU:inulin_builds acid from,0.8130143684646055,0.021725840125885125
12,MU:maltose_builds acid from,0.7922393146244134,0.02855757987450005
12,MU:melezitose_builds acid from,0.7851224372330953,0.06589960879691638
12,MU:methyl alpha-D-glucopyranoside_builds acid from,0.8048262855603316,0.033288503124291234
12,MU:methyl alpha-D-mannoside_builds acid from,0.7792804046193224,0.1272861023182249
12,MU:methyl beta-D-xylopyranoside_builds acid from,0.850445154732601,0.04370581281635689
12,MU:myo-inositol_builds acid from,0.7751502364419812,0.045571321849412726
12,MU:raffinose_builds acid from,0.8143726633531548,0.011876999415312796
12,MU:ribitol_builds acid from,0.9118618122145071,0.07270481149329627
12,MU:trehalose_builds acid from,0.8145196195234772,0.013101354535559504
12,MU:xylitol_builds acid from,0.9701448043121138,0.0023417969640669857
13,MU:D-arabinose_builds acid from,0.8396226415094339,0.0899942642846176
13,MU:D-arabitol_builds acid from,0.8396226415094339,0.04499713214230869
13,MU:D-fructose_builds acid from,0.8679245283018869,0.0
13,MU:D-fucose_builds acid from,0.9827044025157233,0.017858202345283906
13,MU:D-glucose_builds acid from,0.8742138364779874,0.0552779743120973
13,MU:D-lyxose_builds acid from,0.8176100628930817,0.01187080886048861
13,MU:D-sorbitol_builds acid from,0.7940251572327045,0.03140720810603491
13,MU:D-tagatose_builds acid from,0.7720125786163522,0.04280081002772386
13,MU:L-arabinose_builds acid from,0.8254716981132075,0.024959918028911204
13,MU:L-arabitol_builds acid from,0.9622641509433961,0.017007317337094353
13,MU:L-fucose_builds acid from,0.819182389937107,0.042800810027723825
13,MU:L-rhamnose_builds acid from,0.7735849056603773,0.037439877043366904
13,MU:L-sorbose_builds acid from,0.9009433962264151,0.05439888016354148
13,MU:L-xylose_builds acid from,0.990566037735849,0.004716981132075498
13,MU:Potassium 2-ketogluconate_builds acid from,0.9544025157232704,0.01906345228456307
13,MU:Potassium 5-ketogluconate_builds acid from,0.8286163522012578,0.1016433733263773
13,MU:amygdalin_builds acid from,0.8333333333333334,0.019063452284563086
13,MU:cellobiose_builds acid from,0.8506289308176102,0.019063452284563114
13,MU:erythritol_builds acid from,0.9748427672955975,0.01656549332209547
13,MU:esculin_builds acid from,0.8443396226415093,0.03401463467418862
13,MU:galactitol_builds acid from,0.839622641509434,0.09469273537681477
13,MU:glycerol_builds acid from,0.7594339622641509,0.0368408003580503
13,MU:inulin_builds acid from,0.8050314465408804,0.01441061539294286
13,MU:maltose_builds acid from,0.7845911949685535,0.0445831662854019
13,MU:melezitose_builds acid from,0.7955974842767296,0.024205667167202242
13,MU:methyl alpha-D-glucopyranoside_builds acid from,0.8113207547169811,0.02626303944731137
13,MU:methyl alpha-D-mannoside_builds acid from,0.8411949685534591,0.05507635184948735
13,MU:methyl beta-D-xylopyranoside_builds acid from,0.8616352201257861,0.0347694094143019
13,MU:myo-inositol_builds acid from,0.7924528301886792,0.004716981132075471
13,MU:raffinose_builds acid from,0.8113207547169812,0.03773584905660375
13,MU:ribitol_builds acid from,0.9371069182389937,0.02995685359002776
13,MU:trehalose_builds acid from,0.8081761006289309,0.04011745541563863
13,MU:xylitol_builds acid from,0.9874213836477987,0.002723350326366175
14,MU:D-arabinose_builds acid from,0.819182389937107,0.06438866424353237
14,MU:D-arabitol_builds acid from,0.8616352201257861,0.0766902414984729
14,MU:D-fructose_builds acid from,0.8647798742138365,0.030325945789286005
14,MU:D-fucose_builds acid from,0.9795597484276729,0.015162972894642945
14,MU:D-glucose_builds acid from,0.8647798742138365,0.007205307696471423
14,MU:D-lyxose_builds acid from,0.8128930817610063,0.04382817567536586
14,MU:D-sorbitol_builds acid from,0.7845911949685535,0.03140720810603491
14,MU:D-tagatose_builds acid from,0.7783018867924527,0.03861015458430403
14,MU:L-arabinose_builds acid from,0.8176100628930817,0.013616751631830761
14,MU:L-arabitol_builds acid from,0.9559748427672955,0.03663893143940575
14,MU:L-fucose_builds acid from,0.860062893081761,0.10402342708819565
14,MU:L-rhamnose_builds acid from,0.7216981132075472,0.037735849056603765
14,MU:L-sorbose_builds acid from,0.9245283018867925,0.026263039447311405
14,MU:L-xylose_builds acid from,0.9937106918238993,0.0027233503263661427
14,MU:Potassium 2-ketogluconate_builds acid from,0.9638364779874213,0.02597910635512314
14,MU:Potassium 5-ketogluconate_builds acid from,0.8647798742138364,0.024205667167202308
14,MU:amygdalin_builds acid from,0.8427672955974844,0.02374161772097727
14,MU:cellobiose_builds acid from,0.8584905660377359,0.017007317337094253
14,MU:erythritol_builds acid from,0.9355345911949685,0.040117455415638596
14,MU:esculin_builds acid from,0.8553459119496857,0.011870808860488686
14,MU:galactitol_builds acid from,0.8867924528301887,0.06346049078808355
14,MU:glycerol_builds acid from,0.7578616352201256,0.0259791063551231
14,MU:inulin_builds acid from,0.7955974842767296,0.022291583142701018
14,MU:maltose_builds acid from,0.7830188679245284,0.046456876423566495
14,MU:melezitose_builds acid from,0.7672955974842767,0.02597910635512316
14,MU:methyl alpha-D-mannoside_builds acid from,0.789308176100629,0.08389510422612644
14,MU:methyl beta-D-xylopyranoside_builds acid from,0.8474842767295598,0.038126904569126256
14,MU:myo-inositol_builds acid from,0.8050314465408804,0.019063452284563114
14,MU:raffinose_builds acid from,0.8128930817610063,0.013616751631830874
14,MU:ribitol_builds acid from,0.9119496855345912,0.049547016530153254
14,MU:trehalose_builds acid from,0.8097484276729561,0.023268315388284205
14,MU:xylitol_builds acid from,0.9764150943396226,0.021615923089414294
15,MU:D-arabinose_builds acid from,0.819182389937107,0.04011745541563847
15,MU:D-arabitol_builds acid from,0.8050314465408804,0.03346508907829044
15,MU:D-fructose_builds acid from,0.8647798742138364,0.03069059952192326
15,MU:D-fucose_builds acid from,0.9795597484276729,0.01441061539294289
15,MU:D-glucose_builds acid from,0.8820754716981133,0.0449971321423087
15,MU:D-lyxose_builds acid from,0.809748427672956,0.036638931439405824
15,MU:D-sorbitol_builds acid from,0.7720125786163522,0.028821230785885752
15,MU:D-tagatose_builds acid from,0.7877358490566038,0.04645687642356655
15,MU:L-arabinose_builds acid from,0.8128930817610063,0.021270046003881486
15,MU:L-arabitol_builds acid from,0.930817610062893,0.06263705750642161
15,MU:L-fucose_builds acid from,0.8349056603773586,0.0330188679245283
15,MU:L-rhamnose_builds acid from,0.7657232704402516,0.03140720810603496
15,MU:L-sorbose_builds acid from,0.9308176100628932,0.022291583142700983
15,MU:L-xylose_builds acid from,0.9905660377358491,0.004716981132075512
15,MU:Potassium 2-ketogluconate_builds acid from,0.960691823899371,0.027638987156048657
15,MU:Potassium 5-ketogluconate_builds acid from,0.9009433962264151,0.012479959014455625
15,MU:amygdalin_builds acid from,0.8522012578616353,0.028432612138404333
15,MU:cellobiose_builds acid from,0.8522012578616351,0.036026538482357255
15,MU:erythritol_builds acid from,0.9528301886792452,0.03743987704336685
15,MU:esculin_builds acid from,0.85062893081761,0.013616751631830874
15,MU:galactitol_builds acid from,0.8474842767295597,0.12157860642907738
15,MU:inulin_builds acid from,0.8191823899371068,0.034769409414301816
15,MU:maltose_builds acid from,0.761006289308176,0.06626197328838206
15,MU:melezitose_builds acid from,0.7720125786163522,0.028432612138404385
15,MU:methyl alpha-D-mannoside_builds acid from,0.8364779874213837,0.07784209933639355
15,MU:methyl beta-D-xylopyranoside_builds acid from,0.8443396226415093,0.018867924528301883
15,MU:myo-inositol_builds acid from,0.800314465408805,0.022291583142700935
15,MU:raffinose_builds acid from,0.819182389937107,0.007205307696471366
15,MU:ribitol_builds acid from,0.9261006289308176,0.04629695554822471
15,MU:trehalose_builds acid from,0.8270440251572326,0.02597910635512319
15,MU:xylitol_builds acid from,0.9292452830188679,0.054398880163541476
16,MU:D-arabinose_builds acid from,0.7751572327044025,0.07327786287881151
16,MU:D-arabitol_builds acid from,0.8569182389937108,0.08309566202342025
16,MU:D-fructose_builds acid from,0.8852201257861635,0.014410615392942893
16,MU:D-fucose_builds acid from,0.9764150943396226,0.009433962264150941
16,MU:D-glucose_builds acid from,0.8946540880503145,0.01516297289464298
16,MU:D-lyxose_builds acid from,0.8160377358490565,0.04991983605782242
16,MU:D-sorbitol_builds acid from,0.7672955974842767,0.01656549332209551
16,MU:D-tagatose_builds acid from,0.7908805031446541,0.0212700460038816
16,MU:L-arabinose_builds acid from,0.8317610062893083,0.0306905995219231
16,MU:L-arabitol_builds acid from,0.9575471698113208,0.01700731733709433
16,MU:L-fucose_builds acid from,0.8632075471698113,0.06654120745125415
16,MU:L-rhamnose_builds acid from,0.7279874213836478,0.025979106355123086
16,MU:L-sorbose_builds acid from,0.9339622641509434,0.021615923089414353
16,MU:L-xylose_builds acid from,0.9921383647798742,0.0054467006527323175
16,MU:Potassium 2-ketogluconate_builds acid from,0.9732704402515724,0.01361675163183081
16,MU:Potassium 5-ketogluconate_builds acid from,0.8852201257861635,0.04483200449491587
16,MU:amygdalin_builds acid from,0.839622641509434,0.012479959014455625
16,MU:cellobiose_builds acid from,0.8459119496855346,0.03571640469056777
16,MU:erythritol_builds acid from,0.9842767295597484,0.007205307696471484
16,MU:esculin_builds acid from,0.8569182389937108,0.01441061539294289
16,MU:galactitol_builds acid from,0.9339622641509434,0.06603773584905659
16,MU:inulin_builds acid from,0.8113207547169812,0.012479959014455604
16,MU:melezitose_builds acid from,0.7625786163522013,0.023268315388284236
16,MU:methyl alpha-D-mannoside_builds acid from,0.8223270440251573,0.037833991872691736
16,MU:methyl beta-D-xylopyranoside_builds acid from,0.860062893081761,0.03663893143940575
16,MU:myo-inositol_builds acid from,0.8459119496855346,0.03346508907829056
16,MU:raffinose_builds acid from,0.808176100628931,0.03032594578928596
16,MU:ribitol_builds acid from,0.9465408805031447,0.0118708088604886
16,MU:trehalose_builds acid from,0.8128930817610064,0.027638987156048574
16,MU:xylitol_builds acid from,0.9732704402515723,0.019063452284563114
17,MU:D-arabinose_builds acid from,0.7955974842767296,0.054262370838796835
17,MU:D-arabitol_builds acid from,0.8066037735849055,0.041121688146610096
17,MU:D-fructose_builds acid from,0.8679245283018869,0.014150943396226481
17,MU:D-fucose_builds acid from,0.9795597484276729,0.007205307696471427
17,MU:D-glucose_builds acid from,0.8883647798742138,0.011870808860488536
17,MU:D-lyxose_builds acid from,0.8459119496855346,0.0354035542427601
17,MU:D-sorbitol_builds acid from,0.7704402515723271,0.042800810027723894
17,MU:D-tagatose_builds acid from,0.8160377358490566,0.02626303944731151
17,MU:L-arabinose_builds acid from,0.8396226415094339,0.040301904459045045
17,MU:L-arabitol_builds acid from,0.9433962264150942,0.028692276086312373
17,MU:L-fucose_builds acid from,0.8742138364779874,0.06263705750642164
17,MU:L-rhamnose_builds acid from,0.7704402515723271,0.05859951306158557
17,MU:L-sorbose_builds acid from,0.9355345911949685,0.01441061539294289
17,MU:L-xylose_builds acid from,0.9937106918238993,0.0027233503263661427
17,MU:Potassium 2-ketogluconate_builds acid from,0.9544025157232704,0.014410615392942897
17,MU:Potassium 5-ketogluconate_builds acid from,0.869496855345912,0.0633435128254205
17,MU:amygdalin_builds acid from,0.8490566037735849,0.0216159230894144
17,MU:cellobiose_builds acid from,0.8584905660377359,0.01634010195819695
17,MU:erythritol_builds acid from,0.9858490566037735,0.004716981132075457
17,MU:esculin_builds acid from,0.8474842767295598,0.00544670065273235
17,MU:galactitol_builds acid from,0.9308176100628932,0.04724836226829153
17,MU:inulin_builds acid from,0.8113207547169812,0.03093131379387738
17,MU:melezitose_builds acid from,0.8238993710691824,0.02882123078588578
17,MU:methyl alpha-D-mannoside_builds acid from,0.8679245283018867,0.05561238737052637
17,MU:methyl beta-D-xylopyranoside_builds acid from,0.8883647798742138,0.023268315388284194
17,MU:myo-inositol_builds acid from,0.8710691823899372,0.005446700652732261
17,MU:ribitol_builds acid from,0.9481132075471698,0.028692276086312304
17,MU:trehalose_builds acid from,0.830188679245283,0.012479959014455604
17,MU:xylitol_builds acid from,0.9905660377358491,0.004716981132075457
18,MU:D-arabinose_builds acid from,0.8490566037735849,0.049246728815615794
18,MU:D-arabitol_builds acid from,0.7484276729559749,0.04818098567938538
18,MU:D-fructose_builds acid from,0.8757861635220126,0.01906345228456313
18,MU:D-fucose_builds acid from,0.9874213836477987,0.0027233503263661986
18,MU:D-glucose_builds acid from,0.880503144654088,0.02843261213840426
18,MU:D-lyxose_builds acid from,0.8050314465408804,0.0242056671672023
18,MU:D-tagatose_builds acid from,0.8301886792452832,0.03268020391639402
18,MU:L-arabinose_builds acid from,0.8349056603773586,0.054398880163541434
18,MU:L-arabitol_builds acid from,0.9575471698113208,0.01700731733709433
18,MU:L-fucose_builds acid from,0.8977987421383647,0.07220731134091216
18,MU:L-rhamnose_builds acid from,0.7861635220125787,0.05174365620095698
18,MU:L-sorbose_builds acid from,0.9386792452830188,0.01247995901445563
18,MU:L-xylose_builds acid from,0.988993710691824,0.007205307696471475
18,MU:Potassium 2-ketogluconate_builds acid from,0.9685534591194968,0.00981917924276478
18,MU:Potassium 5-ketogluconate_builds acid from,0.85062893081761,0.066930178156581
18,MU:amygdalin_builds acid from,0.8380503144654088,0.024205667167202283
18,MU:cellobiose_builds acid from,0.8537735849056604,0.028692276086312352
18,MU:erythritol_builds acid from,0.9732704402515723,0.025979106355123145
18,MU:esculin_builds acid from,0.8632075471698113,0.018867924528301952
18,MU:galactitol_builds acid from,0.9119496855345912,0.06609386653139523
18,MU:inulin_builds acid from,0.8349056603773585,0.017007317337094298
18,MU:melezitose_builds acid from,0.7672955974842767,0.09307326155313675
18,MU:methyl alpha-D-mannoside_builds acid from,0.8270440251572326,0.033465089078290544
18,MU:methyl beta-D-xylopyranoside_builds acid from,0.8726415094339622,0.017007317337094277
18,MU:myo-inositol_builds acid from,0.869496855345912,0.02763898715604863
18,MU:ribitol_builds acid from,0.9386792452830188,0.03743987704336681
18,MU:trehalose_builds acid from,0.839622641509434,0.02495991802891123
18,MU:xylitol_builds acid from,0.9261006289308176,0.08727477412816298
19,MU:D-arabinose_builds acid from,0.8757861635220126,0.05686522427680856
19,MU:D-arabitol_builds acid from,0.8411949685534591,0.02682189010885529
19,MU:D-fructose_builds acid from,0.8883647798742139,0.01656549332209547
19,MU:D-fucose_builds acid from,0.981132075471698,0.016340101958196983
19,MU:D-glucose_builds acid from,0.8946540880503145,0.01785820234528386
19,MU:D-lyxose_builds acid from,0.8411949685534591,0.030325945789286025
19,MU:D-tagatose_builds acid from,0.830188679245283,0.051021952011282894
19,MU:L-arabitol_builds acid from,0.9638364779874213,0.03412348178335011
19,MU:L-fucose_builds acid from,0.8238993710691824,0.013616751631830834
19,MU:L-rhamnose_builds acid from,0.7798742138364779,0.027233503263661554
19,MU:L-sorbose_builds acid from,0.930817610062893,0.01516297289464298
19,MU:L-xylose_builds acid from,0.9937106918238993,0.0027233503263661427
19,MU:Potassium 2-ketogluconate_builds acid from,0.9276729559748427,0.04011745541563857
19,MU:Potassium 5-ketogluconate_builds acid from,0.9119496855345912,0.005446700652732333
19,MU:amygdalin_builds acid from,0.8364779874213837,0.00981917924276478
19,MU:cellobiose_builds acid from,0.8333333333333334,0.04999406633831653
19,MU:erythritol_builds acid from,0.9811320754716982,0.004716981132075443
19,MU:esculin_builds acid from,0.8490566037735849,0.016340101958196938
19,MU:galactitol_builds acid from,0.889937106918239,0.05991370718005549
19,MU:inulin_builds acid from,0.8411949685534591,0.0027233503263661266
19,MU:melezitose_builds acid from,0.8113207547169812,0.03093131379387737
19,MU:methyl alpha-D-mannoside_builds acid from,0.8962264150943396,0.017007317337094253
19,MU:methyl beta-D-xylopyranoside_builds acid from,0.8632075471698113,0.07138087712462993
19,MU:myo-inositol_builds acid from,0.8427672955974842,0.030325945789286036
19,MU:ribitol_builds acid from,0.9512578616352201,0.03210782681865113
19,MU:trehalose_builds acid from,0.8113207547169811,0.029457537728294375
19,MU:xylitol_builds acid from,0.9905660377358491,0.004716981132075457
20,MU:D-arabinose_builds acid from,0.8066037735849058,0.0326802039163939
20,MU:D-arabitol_builds acid from,0.7767295597484276,0.06873425469935349
20,MU:D-fructose_builds acid from,0.8883647798742138,0.02597910635512309
20,MU:D-fucose_builds acid from,0.9716981132075472,0.0326802039163939
20,MU:D-glucose_builds acid from,0.9166666666666666,0.024205667167202242
20,MU:D-lyxose_builds acid from,0.8254716981132075,0.020560844073305065
20,MU:D-tagatose_builds acid from,0.8144654088050315,0.03602653848235721
20,MU:L-arabitol_builds acid from,0.9072327044025158,0.051958212710246206
20,MU:L-fucose_builds acid from,0.8584905660377359,0.08812047968051603
20,MU:L-rhamnose_builds acid from,0.7924528301886792,0.04192544536469624
20,MU:L-sorbose_builds acid from,0.9229559748427674,0.05259663108074761
20,MU:L-xylose_builds acid from,0.9889937106918238,0.005446700652732285
20,MU:Potassium 2-ketogluconate_builds acid from,0.9182389937106917,0.030325945789286036
20,MU:Potassium 5-ketogluconate_builds acid from,0.9261006289308176,0.02127004600388157
20,MU:cellobiose_builds acid from,0.8537735849056604,0.026263039447311433
20,MU:erythritol_builds acid from,0.9732704402515724,0.01785820234528386
20,MU:esculin_builds acid from,0.8553459119496857,0.014410615392942942
20,MU:galactitol_builds acid from,0.869496855345912,0.010893401305464715
20,MU:inulin_builds acid from,0.8411949685534591,0.007205307696471524
20,MU:melezitose_builds acid from,0.7893081761006289,0.025979106355123106
20,MU:methyl alpha-D-mannoside_builds acid from,0.8443396226415093,0.08060380891808994
20,MU:methyl beta-D-xylopyranoside_builds acid from,0.8757861635220127,0.009819179242764774
20,MU:myo-inositol_builds acid from,0.8632075471698113,0.0571903568536893
20,MU:ribitol_builds acid from,0.940251572327044,0.05043715387530007
20,MU:trehalose_builds acid from,0.8176100628930817,0.011870808860488628
20,MU:xylitol_builds acid from,0.9622641509433962,0.030931313793877393
21,MU:D-arabinose_builds acid from,0.85062893081761,0.0731258865046131
21,MU:D-arabitol_builds acid from,0.7688679245283018,0.020560844073305124
21,MU:D-fructose_builds acid from,0.8679245283018867,0.024510152937295467
21,MU:D-fucose_builds acid from,0.9795597484276729,0.011870808860488571
21,MU:D-glucose_builds acid from,0.9245283018867925,0.014150943396226426
21,MU:D-lyxose_builds acid from,0.8176100628930817,0.040668292944583434
21,MU:D-tagatose_builds acid from,0.8223270440251572,0.023741617720977253
21,MU:L-arabitol_builds acid from,0.9842767295597484,0.007205307696471484
21,MU:L-fucose_builds acid from,0.9103773584905661,0.05357460703585161
21,MU:L-rhamnose_builds acid from,0.7295597484276729,0.04748323544195449
21,MU:L-sorbose_builds acid from,0.9025157232704402,0.0953172614228155
21,MU:L-xylose_builds acid from,0.9764150943396226,0.018867924528301883
21,MU:Potassium 2-ketogluconate_builds acid from,0.9779874213836477,0.00544670065273235
21,MU:Potassium 5-ketogluconate_builds acid from,0.9103773584905661,0.0535746070358516
21,MU:cellobiose_builds acid from,0.8600628930817611,0.011870808860488512
21,MU:erythritol_builds acid from,0.9669811320754716,0.009433962264150914
21,MU:esculin_builds acid from,0.8600628930817611,0.011870808860488535
21,MU:galactitol_builds acid from,0.9040880503144654,0.0811996939224865
21,MU:inulin_builds acid from,0.8349056603773585,0.03301886792452835
21,MU:melezitose_builds acid from,0.8427672955974842,0.016565493322095493
21,MU:methyl alpha-D-mannoside_builds acid from,0.8773584905660377,0.020560844073305065
21,MU:methyl beta-D-xylopyranoside_builds acid from,0.8584905660377359,0.02626303944731144
21,MU:myo-inositol_builds acid from,0.8411949685534591,0.019063452284563107
21,MU:ribitol_builds acid from,0.949685534591195,0.023741617720977225
21,MU:xylitol_builds acid from,0.9433962264150942,0.0623997950722781
22,MU:D-arabinose_builds acid from,0.89937106918239,0.02127004600388157
22,MU:D-arabitol_builds acid from,0.8396226415094339,0.08607682825893705
22,MU:D-fructose_builds acid from,0.869496855345912,0.022291583142700955
22,MU:D-fucose_builds acid from,0.9481132075471698,0.034014634674188575
22,MU:D-glucose_builds acid from,0.8710691823899371,0.033465089078290565
22,MU:D-lyxose_builds acid from,0.7987421383647799,0.021786802610929197
22,MU:D-tagatose_builds acid from,0.85062893081761,0.02597910635512316
22,MU:L-arabitol_builds acid from,0.9764150943396226,0.021615923089414256
22,MU:L-fucose_builds acid from,0.8977987421383647,0.05195821271024626
22,MU:L-rhamnose_builds acid from,0.7484276729559749,0.02229158314270105
22,MU:L-sorbose_builds acid from,0.9732704402515724,0.0027233503263661427
22,MU:L-xylose_builds acid from,0.9889937106918238,0.007205307696471423
22,MU:Potassium 2-ketogluconate_builds acid from,0.9418238993710691,0.01785820234528391
22,MU:Potassium 5-ketogluconate_builds acid from,0.8820754716981133,0.026263039447311457
22,MU:erythritol_builds acid from,0.9748427672955975,0.019638358485529573
22,MU:esculin_builds acid from,0.8726415094339623,0.004716981132075429
22,MU:galactitol_builds acid from,0.9182389937106917,0.05364378021771062
22,MU:inulin_builds acid from,0.8223270440251572,0.04066829294458351
22,MU:methyl alpha-D-mannoside_builds acid from,0.8616352201257862,0.04280081002772385
22,MU:methyl beta-D-xylopyranoside_builds acid from,0.8632075471698113,0.0419254453646962
22,MU:myo-inositol_builds acid from,0.8254716981132075,0.05660377358490572
22,MU:ribitol_builds acid from,0.9150943396226415,0.06168253221991521
22,MU:trehalose_builds acid from,0.819182389937107,0.0027233503263661986
22,MU:xylitol_builds acid from,0.960691823899371,0.039558948507575804
23,MU:D-arabinose_builds acid from,0.8474842767295598,0.05897798532550651
23,MU:D-arabitol_builds acid from,0.8128930817610062,0.07981786255658532
23,MU:D-fructose_builds acid from,0.8977987421383649,0.021270046003881556
23,MU:D-fucose_builds acid from,0.9685534591194968,0.021270046003881587
23,MU:D-glucose_builds acid from,0.9150943396226415,0.01247995901445563
23,MU:D-lyxose_builds acid from,0.8584905660377359,0.05357460703585162
23,MU:L-arabitol_builds acid from,0.9716981132075472,0.008170050979098436
23,MU:L-fucose_builds acid from,0.8427672955974842,0.06873425469935342
23,MU:L-rhamnose_builds acid from,0.7547169811320754,0.008170050979098571
23,MU:L-sorbose_builds acid from,0.9669811320754716,0.009433962264150914
23,MU:L-xylose_builds acid from,0.9779874213836477,0.016565493322095472
23,MU:Potassium 2-ketogluconate_builds acid from,0.9638364779874213,0.011870808860488587
23,MU:Potassium 5-ketogluconate_builds acid from,0.8789308176100629,0.016565493322095563
23,MU:erythritol_builds acid from,0.9685534591194968,0.021270046003881587
23,MU:esculin_builds acid from,0.8726415094339623,0.02358490566037734
23,MU:galactitol_builds acid from,0.9308176100628932,0.04653663077656836
23,MU:inulin_builds acid from,0.8176100628930817,0.04280081002772389
